,bedroom_count,bath_count,finished_sq_feet,home_value,year_built,tax_amount,fips
50137,3.0,2.5,2620.0,1092000.0,1959.0,11991.68,6059.0
50138,5.0,3.0,3754.0,267737.0,1965.0,3252.74,6059.0
50139,4.0,3.0,3000.0,1499313.0,1960.0,16038.84,6059.0
50140,5.0,4.0,3356.0,684064.0,1965.0,7797.2,6059.0
50141,6.0,4.5,4468.0,1215730.0,1999.0,13866.42,6059.0
50142,6.0,3.0,3366.0,948183.0,1961.0,10557.4,6059.0
50143,4.0,2.5,2372.0,725000.0,1964.0,8236.66,6059.0
50144,3.0,3.0,2438.0,317426.0,1962.0,3786.16,6059.0
50145,3.0,4.5,3811.0,845345.0,1972.0,9453.42,6059.0
50146,4.0,3.5,3887.0,1608891.0,1998.0,17650.18,6059.0
50147,6.0,4.0,2902.0,941467.0,1955.0,10485.3,6059.0
50148,4.0,2.5,2891.0,189010.0,1960.0,2407.6,6059.0
50149,4.0,4.0,3040.0,1098175.0,1953.0,12242.72,6059.0
50150,3.0,3.0,2907.0,541879.0,1994.0,6725.68,6059.0
50151,4.0,4.5,4314.0,1456329.0,1998.0,16237.42,6059.0
50152,3.0,3.0,3227.0,1258173.0,1992.0,14332.58,6059.0
50153,4.0,3.0,2263.0,913725.0,1961.0,10187.5,6059.0
50154,3.0,2.5,1410.0,293725.0,1974.0,3531.74,6059.0
50155,3.0,3.0,2825.0,813443.0,1989.0,9486.22,6059.0
50156,3.0,2.5,2007.0,763468.0,1990.0,8955.2,6059.0
50157,2.0,1.0,798.0,259563.0,1940.0,3240.14,6059.0
50158,2.0,2.0,1505.0,280225.0,1916.0,3649.14,6059.0
50159,2.0,3.0,1551.0,935085.0,1948.0,10914.04,6059.0
50160,4.0,4.5,6422.0,6396075.0,2002.0,74083.62,6059.0
50161,4.0,6.5,8904.0,2579771.0,1997.0,31244.84,6059.0
50162,6.0,6.0,7393.0,2449943.0,1995.0,29921.84,6059.0
50163,3.0,2.0,1445.0,626497.0,1976.0,6468.6,6059.0
50164,5.0,3.0,3602.0,687900.0,1986.0,7161.54,6059.0
50165,5.0,3.0,3630.0,1213977.0,1985.0,12518.92,6059.0
50166,3.0,2.5,2412.0,440912.0,1979.0,4518.92,6059.0
50167,2.0,2.0,1973.0,408357.0,1980.0,4208.24,6059.0
50168,2.0,2.0,1640.0,122584.0,1980.0,1363.06,6059.0
50169,3.0,2.0,1442.0,730526.0,1973.0,7457.54,6059.0
50170,4.0,2.5,2071.0,170884.0,1972.0,1824.72,6059.0
50171,5.0,3.5,3336.0,652095.0,1998.0,6653.66,6059.0
50172,4.0,2.5,1954.0,118757.0,1969.0,1301.62,6059.0
50173,4.0,2.0,2134.0,553372.0,1969.0,5609.56,6059.0
50174,4.0,3.0,2373.0,559047.0,1994.0,5873.92,6059.0
50175,5.0,3.5,3254.0,799904.0,1994.0,8304.16,6059.0
50176,7.0,6.5,7141.0,4761949.0,1979.0,48842.92,6059.0
50177,5.0,3.0,3182.0,1372729.0,1976.0,14255.82,6059.0
50178,3.0,1.0,1105.0,561387.0,1950.0,6370.12,6059.0
50179,3.0,3.0,1812.0,604601.0,1951.0,6619.42,6059.0
50180,4.0,3.0,2462.0,708511.0,1954.0,7783.48,6059.0
50181,5.0,2.0,3762.0,2125811.0,1972.0,22658.9,6059.0
50182,4.0,4.0,3258.0,714537.0,1948.0,7773.26,6059.0
50183,5.0,4.5,4023.0,2018417.0,1998.0,24260.24,6059.0
50184,4.0,4.0,2907.0,1312257.0,1999.0,16932.58,6059.0
50185,5.0,3.5,3095.0,1231067.0,1998.0,16146.74,6059.0
50186,2.0,2.0,1661.0,786196.0,1986.0,8525.36,6059.0
50187,4.0,3.0,3094.0,650422.0,1960.0,7100.32,6059.0
50188,3.0,2.5,2345.0,525846.0,1976.0,5792.84,6059.0
50189,3.0,2.5,2667.0,791792.0,1980.0,8657.56,6059.0
50190,4.0,2.0,1838.0,557206.0,1973.0,5950.52,6059.0
50191,5.0,5.0,3265.0,1203332.0,1971.0,12903.46,6059.0
50192,5.0,3.0,2488.0,1185537.0,1971.0,12716.68,6059.0
50193,4.0,2.0,1816.0,133439.0,1970.0,1674.28,6059.0
50194,4.0,2.0,1816.0,420555.0,1970.0,4687.74,6059.0
50195,3.0,3.0,2558.0,1170717.0,2000.0,12561.14,6059.0
50196,3.0,3.5,3121.0,2113958.0,2013.0,22461.02,6059.0
50197,4.0,2.5,2578.0,2088678.0,1967.0,22269.16,6059.0
50198,4.0,3.5,2877.0,1532464.0,1968.0,16357.88,6059.0
50199,2.0,2.0,1452.0,397138.0,1976.0,4087.08,6059.0
50200,2.0,2.0,1224.0,509298.0,1974.0,5142.36,6059.0
50201,3.0,2.5,2122.0,160350.0,1975.0,1660.38,6059.0
50202,4.0,3.0,2237.0,516480.0,1974.0,5234.16,6059.0
50203,3.0,2.0,1215.0,373126.0,1972.0,3800.8,6059.0
50204,3.0,2.5,1708.0,159317.0,1971.0,1725.46,6059.0
50205,3.0,2.0,1460.0,503840.0,1969.0,5092.78,6059.0
50206,3.0,2.0,1833.0,124423.0,1972.0,1305.06,6059.0
50207,3.0,2.0,1714.0,852738.0,1968.0,8613.7,6059.0
50208,3.0,2.5,2072.0,780727.0,1969.0,7871.36,6059.0
50209,3.0,2.0,1498.0,354990.0,1968.0,3669.32,6059.0
50210,4.0,2.5,1892.0,75961.0,1968.0,869.26,6059.0
50211,3.0,2.5,1749.0,710000.0,1966.0,7161.6,6059.0
50212,2.0,2.0,1270.0,403194.0,1966.0,4082.8,6059.0
50213,4.0,2.5,1896.0,256271.0,1965.0,2732.1,6059.0
50214,3.0,2.0,1684.0,383620.0,1965.0,3906.1,6059.0
50215,3.0,2.5,2093.0,489369.0,1965.0,4967.3,6059.0
50216,3.0,3.0,3154.0,1073207.0,1985.0,11045.16,6059.0
50217,4.0,2.5,2201.0,923877.0,1984.0,9661.1,6059.0
50218,3.0,2.0,1750.0,128314.0,1983.0,1413.78,6059.0
50219,3.0,3.5,2233.0,735936.0,1980.0,7654.42,6059.0
50220,2.0,2.0,1208.0,271854.0,1980.0,2956.52,6059.0
50221,4.0,2.5,2452.0,564019.0,1987.0,5834.6,6059.0
50222,4.0,3.0,2022.0,245658.0,1979.0,2602.64,6059.0
50223,4.0,2.5,1946.0,218358.0,1979.0,2327.46,6059.0
50224,2.0,1.5,1110.0,259564.0,1977.0,2683.78,6059.0
50225,4.0,3.0,2384.0,287730.0,1977.0,2967.54,6059.0
50226,3.0,2.0,2125.0,355717.0,1976.0,3776.14,6059.0
50227,3.0,2.0,1172.0,248958.0,1976.0,2583.26,6059.0
50228,3.0,2.0,1725.0,428959.0,1975.0,4458.94,6059.0
50229,3.0,2.5,1870.0,254997.0,1974.0,2682.82,6059.0
50230,4.0,3.0,2326.0,147678.0,1972.0,1591.84,6059.0
50231,4.0,2.5,2400.0,944182.0,1971.0,9773.46,6059.0
50232,4.0,2.5,1950.0,130567.0,1971.0,1420.14,6059.0
50233,3.0,2.0,1726.0,424705.0,1969.0,3162.5,6059.0
50234,4.0,2.5,2278.0,617723.0,1997.0,7738.32,6059.0
50235,5.0,3.0,3309.0,758432.0,1998.0,9224.94,6059.0
50236,2.0,2.0,1125.0,449184.0,1976.0,4662.78,6059.0
50237,4.0,2.5,1897.0,577330.0,1974.0,5903.4,6059.0
50238,4.0,2.5,2309.0,276688.0,1971.0,2886.46,6059.0
50239,5.0,2.0,2364.0,107192.0,1973.0,1185.56,6059.0
50240,5.0,3.0,2319.0,385911.0,1974.0,3982.52,6059.0
50241,5.0,4.0,2463.0,116183.0,1974.0,1275.8,6059.0
50242,3.0,2.0,1228.0,400954.0,1973.0,4150.3,6059.0
50243,4.0,2.5,2268.0,211901.0,1974.0,2236.32,6059.0
50244,4.0,3.0,2480.0,487994.0,1973.0,5006.92,6059.0
50245,3.0,2.5,2024.0,257368.0,1973.0,2692.58,6059.0
50246,4.0,3.0,2089.0,273110.0,1973.0,2850.56,6059.0
50247,5.0,4.0,2188.0,682248.0,1972.0,7026.5,6059.0
50248,3.0,2.0,1116.0,62038.0,1971.0,732.44,6059.0
50249,4.0,3.5,2801.0,470126.0,1974.0,4827.6,6059.0
50250,4.0,2.5,1989.0,238817.0,1974.0,2506.42,6059.0
50251,3.0,2.0,1448.0,418052.0,1972.0,4305.04,6059.0
50252,3.0,2.0,1534.0,73053.0,1971.0,913.22,6059.0
50253,2.0,1.0,1215.0,264742.0,1971.0,2766.58,6059.0
50254,4.0,3.0,1800.0,312152.0,1971.0,3312.58,6059.0
50255,7.0,3.0,2476.0,350939.0,1971.0,3631.56,6059.0
50256,3.0,2.0,1480.0,346302.0,1970.0,3585.04,6059.0
50257,3.0,2.0,1480.0,673097.0,1970.0,6934.66,6059.0
50258,2.0,2.0,1238.0,546541.0,1970.0,5664.68,6059.0
50259,4.0,2.5,2477.0,1035000.0,1989.0,11481.64,6059.0
50260,4.0,3.0,2817.0,797427.0,1987.0,8943.92,6059.0
50261,3.0,2.0,1281.0,323503.0,1989.0,4090.36,6059.0
50262,3.0,2.5,1887.0,401950.0,1987.0,4878.04,6059.0
50263,4.0,3.0,2817.0,783014.0,1987.0,8798.02,6059.0
50264,4.0,3.0,2168.0,363620.0,1987.0,4491.9,6059.0
50265,3.0,2.5,1981.0,431202.0,1987.0,5184.08,6059.0
50266,4.0,2.5,1980.0,751285.0,1969.0,7719.28,6059.0
50267,4.0,3.5,3348.0,2257320.0,1999.0,23965.68,6059.0
50268,3.0,3.5,3928.0,2489200.0,1998.0,26399.4,6059.0
50269,4.0,4.5,4511.0,2151193.0,1988.0,22851.82,6059.0
50270,2.0,2.0,1217.0,148752.0,1986.0,1604.46,6059.0
50271,3.0,2.5,3925.0,1098394.0,2012.0,11802.06,6059.0
50272,2.0,2.0,2121.0,605358.0,1973.0,6627.36,6059.0
50273,4.0,4.0,4490.0,1357263.0,1995.0,14592.52,6059.0
50274,4.0,3.0,2432.0,1068464.0,1989.0,11253.98,6059.0
50275,4.0,2.5,2488.0,812885.0,1996.0,9101.3,6059.0
50276,4.0,3.0,2724.0,1708632.0,1996.0,18576.16,6059.0
50277,3.0,2.5,2190.0,901691.0,1973.0,9737.54,6059.0
50278,2.0,2.5,1462.0,471089.0,1969.0,5218.12,6059.0
50279,3.0,2.5,2202.0,212058.0,1968.0,2499.44,6059.0
50280,5.0,3.0,2783.0,1954643.0,1964.0,20788.92,6059.0
50281,5.0,3.0,2830.0,1517288.0,1965.0,16198.6,6059.0
50282,4.0,3.0,1905.0,358379.0,1940.0,4645.42,6059.0
50283,3.0,2.0,1239.0,39528.0,1910.0,851.16,6059.0
50284,3.0,3.5,2115.0,552884.0,1989.0,6455.12,6059.0
50285,3.0,1.0,1040.0,305816.0,1949.0,3862.0,6059.0
50286,3.0,3.0,1643.0,427176.0,1964.0,4919.74,6059.0
50287,4.0,2.5,2238.0,101817.0,1967.0,1720.92,6059.0
50288,3.0,1.0,1162.0,336793.0,1953.0,4113.66,6059.0
50289,4.0,3.0,2754.0,487315.0,1996.0,6190.92,6059.0
50290,3.0,2.5,1940.0,381785.0,1995.0,5081.88,6059.0
50291,5.0,3.0,2444.0,460292.0,1995.0,5818.7,6059.0
50292,4.0,2.5,2203.0,883846.0,1994.0,10197.82,6059.0
50293,3.0,2.5,1462.0,330227.0,1993.0,4345.28,6059.0
50294,3.0,2.5,1462.0,305004.0,1994.0,4014.04,6059.0
50295,3.0,2.5,1706.0,719812.0,1995.0,8288.72,6059.0
50296,4.0,2.5,1553.0,500518.0,1996.0,5826.82,6059.0
50297,3.0,2.0,1234.0,348477.0,1976.0,3725.3,6059.0
50298,2.0,2.0,1054.0,128945.0,1975.0,1412.4,6059.0
50299,3.0,2.0,1242.0,90890.0,1973.0,925.98,6059.0
50300,4.0,2.0,1649.0,273025.0,1973.0,2892.72,6059.0
50301,2.0,1.5,982.0,263041.0,1973.0,2796.78,6059.0
50302,4.0,2.5,2243.0,370515.0,1969.0,4431.22,6059.0
50303,4.0,2.0,1684.0,305531.0,1969.0,3658.48,6059.0
50304,4.0,3.5,2412.0,226552.0,1968.0,2810.62,6059.0
50305,3.0,2.0,2020.0,407317.0,1968.0,4751.16,6059.0
50306,4.0,3.0,2344.0,673097.0,1973.0,7248.6,6059.0
50307,5.0,3.0,2016.0,289436.0,1968.0,3485.68,6059.0
50308,3.0,2.0,1348.0,322922.0,1967.0,3920.3,6059.0
50309,4.0,2.5,2243.0,318550.0,1967.0,3798.24,6059.0
50310,3.0,2.0,2265.0,87290.0,1963.0,1315.64,6059.0
50311,3.0,2.0,1514.0,387279.0,1968.0,4611.18,6059.0
50312,4.0,2.5,1296.0,39230.0,1964.0,874.84,6059.0
50313,3.0,2.0,3600.0,1048264.0,1927.0,11582.5,6059.0
50314,3.0,2.0,1703.0,97795.0,1950.0,1606.74,6059.0
50315,5.0,3.0,2514.0,967664.0,1958.0,10810.02,6059.0
50316,2.0,1.0,932.0,377425.0,1945.0,4541.64,6059.0
50317,3.0,3.0,1731.0,92499.0,1963.0,1551.16,6059.0
50318,3.0,2.0,1614.0,774189.0,1959.0,8779.38,6059.0
50319,3.0,1.5,1216.0,65052.0,1957.0,1336.56,6059.0
50320,4.0,3.0,2763.0,822166.0,1964.0,9282.92,6059.0
50321,2.0,1.0,780.0,436772.0,1945.0,5237.98,6059.0
50322,3.0,2.0,1242.0,252328.0,1962.0,3302.14,6059.0
50323,4.0,3.0,2276.0,1066066.0,1963.0,11553.34,6059.0
50324,4.0,2.0,1967.0,102683.0,1968.0,1658.06,6059.0
50325,4.0,5.5,4755.0,1478231.0,2005.0,15862.16,6059.0
50326,2.0,2.0,2402.0,671377.0,1995.0,7320.26,6059.0
50327,2.0,3.0,1621.0,426415.0,1990.0,5055.82,6059.0
50328,4.0,2.5,2390.0,215668.0,1971.0,2843.9,6059.0
50329,1.0,1.0,614.0,600000.0,1947.0,6951.16,6059.0
50330,3.0,2.0,1563.0,225125.0,1954.0,2943.16,6059.0
50331,2.0,1.5,799.0,1417761.0,1955.0,15358.28,6059.0
50332,3.0,2.0,1222.0,692602.0,1968.0,7543.04,6059.0
50333,4.0,5.0,4558.0,665475.0,1940.0,7331.78,6059.0
50334,4.0,3.0,2625.0,2733188.0,1960.0,29033.68,6059.0
50335,3.0,3.5,3569.0,2958051.0,1991.0,31320.28,6059.0
50336,4.0,2.0,1867.0,186450.0,1954.0,2537.24,6059.0
50337,3.0,2.0,1034.0,661706.0,1954.0,7598.8,6059.0
50338,4.0,3.0,3318.0,1009645.0,2004.0,11250.64,6059.0
50339,4.0,2.0,1552.0,67870.0,1956.0,1292.66,6059.0
50340,3.0,1.0,1034.0,147297.0,1954.0,2126.3,6059.0
50341,3.0,1.0,1034.0,47263.0,1954.0,1149.86,6059.0
50342,3.0,2.0,1649.0,62418.0,1958.0,1235.44,6059.0
50343,4.0,2.0,1346.0,161337.0,1960.0,2273.66,6059.0
50344,3.0,2.0,1017.0,80781.0,1956.0,1501.64,6059.0
50345,4.0,3.0,1606.0,541026.0,1954.0,6332.2,6059.0
50346,2.0,2.5,1207.0,445000.0,1984.0,5034.88,6059.0
50347,1.0,2.0,1244.0,375642.0,1967.0,4594.86,6059.0
50348,3.0,2.0,1240.0,171152.0,1964.0,2448.62,6059.0
50349,3.0,2.0,1120.0,321668.0,1964.0,4028.38,6059.0
50350,3.0,2.0,1488.0,324966.0,1966.0,3989.52,6059.0
50351,5.0,2.0,1801.0,270394.0,1962.0,3284.88,6059.0
50352,3.0,2.0,1167.0,54612.0,1960.0,875.2,6059.0
50353,5.0,3.0,2442.0,541129.0,1976.0,6386.4,6059.0
50354,5.0,4.0,3113.0,477140.0,2003.0,5593.66,6059.0
50355,3.0,2.0,1164.0,302395.0,1976.0,3720.42,6059.0
50356,3.0,2.0,1992.0,319670.0,1975.0,3835.16,6059.0
50357,3.0,2.0,1775.0,97166.0,1972.0,1598.62,6059.0
50358,3.0,2.0,1422.0,571088.0,1973.0,6646.2,6059.0
50359,4.0,3.0,2418.0,745000.0,1972.0,8471.5,6059.0
50360,4.0,2.5,1764.0,298641.0,1972.0,3600.32,6059.0
50361,3.0,3.0,2109.0,354724.0,1978.0,4375.32,6059.0
50362,4.0,2.0,1717.0,75967.0,1969.0,1376.14,6059.0
50363,4.0,2.5,2248.0,385032.0,1981.0,4619.96,6059.0
50364,3.0,2.5,1829.0,587829.0,1977.0,6829.74,6059.0
50365,2.0,1.0,988.0,458893.0,1970.0,5389.88,6059.0
50366,4.0,2.0,1735.0,311447.0,1969.0,3821.5,6059.0
50367,3.0,2.0,1426.0,82572.0,1969.0,1265.6,6059.0
50368,4.0,2.5,1800.0,216076.0,1969.0,2678.3,6059.0
50369,5.0,3.0,2056.0,268373.0,1969.0,3340.48,6059.0
50370,4.0,2.5,2490.0,136198.0,1969.0,1864.46,6059.0
50371,3.0,2.0,1362.0,299124.0,1966.0,3605.72,6059.0
50372,4.0,2.0,1802.0,68616.0,1969.0,1031.58,6059.0
50373,4.0,2.0,1486.0,436724.0,1967.0,5142.32,6059.0
50374,3.0,1.5,1266.0,130232.0,1958.0,1719.66,6059.0
50375,3.0,1.5,1266.0,127073.0,1958.0,1684.38,6059.0
50376,3.0,2.0,1489.0,229100.0,1957.0,2901.92,6059.0
50377,3.0,2.0,1201.0,416283.0,1957.0,4914.06,6059.0
50378,4.0,2.0,1296.0,383147.0,1956.0,4622.18,6059.0
50379,3.0,1.5,1203.0,249581.0,1958.0,3130.64,6059.0
50380,3.0,2.0,1210.0,282832.0,1959.0,3423.78,6059.0
50381,4.0,2.0,1340.0,441000.0,1959.0,5190.08,6059.0
50382,3.0,2.0,1231.0,328483.0,1960.0,4011.74,6059.0
50383,4.0,2.0,1609.0,324210.0,1960.0,3885.86,6059.0
50384,4.0,2.0,1704.0,360752.0,1962.0,4372.1,6059.0
50385,3.0,2.0,1479.0,266154.0,1959.0,3315.7,6059.0
50386,2.0,1.0,1551.0,353540.0,1949.0,4213.4,6059.0
50387,3.0,1.5,1604.0,401530.0,1941.0,4827.48,6059.0
50388,3.0,2.0,1495.0,591000.0,1948.0,6865.16,6059.0
50389,3.0,1.0,1112.0,479000.0,1928.0,5614.42,6059.0
50390,4.0,3.0,2874.0,317164.0,1925.0,3807.18,6059.0
50391,3.0,1.0,1280.0,331783.0,1948.0,4048.6,6059.0
50392,2.0,1.0,1413.0,185937.0,1948.0,2341.74,6059.0
50393,3.0,1.0,1125.0,395000.0,1954.0,4754.56,6059.0
50394,3.0,1.0,880.0,143716.0,1922.0,1948.42,6059.0
50395,2.0,1.0,1136.0,353122.0,1924.0,4208.72,6059.0
50396,3.0,2.0,1337.0,90294.0,1960.0,1273.68,6059.0
50397,2.0,1.0,1005.0,270564.0,1946.0,3364.96,6059.0
50398,2.0,1.0,580.0,331413.0,1923.0,4097.1,6059.0
50399,4.0,2.0,1568.0,334653.0,1962.0,3971.1,6059.0
50400,3.0,1.5,1188.0,273000.0,1964.0,3309.24,6059.0
50401,2.0,1.0,1152.0,340510.0,1921.0,4033.98,6059.0
50402,4.0,2.0,1973.0,363801.0,1965.0,4284.0,6059.0
50403,5.0,3.0,2393.0,832505.0,1965.0,9390.74,6059.0
50404,3.0,2.0,1837.0,382402.0,1949.0,4558.84,6059.0
50405,5.0,4.0,3526.0,729786.0,1964.0,8212.88,6059.0
50406,3.0,2.5,1859.0,84691.0,1959.0,1362.88,6059.0
50407,4.0,2.0,1448.0,588818.0,1955.0,6699.58,6059.0
50408,3.0,1.0,1120.0,115814.0,1919.0,1696.98,6059.0
50409,3.0,2.0,1794.0,599723.0,1972.0,6816.66,6059.0
50410,2.0,1.0,1059.0,650916.0,1952.0,7366.22,6059.0
50411,2.0,2.0,1477.0,517767.0,1977.0,6012.0,6059.0
50412,4.0,2.0,2617.0,149360.0,1962.0,1981.96,6059.0
50413,3.0,2.5,2330.0,490060.0,1969.0,5714.56,6059.0
50414,4.0,2.0,1525.0,59203.0,1955.0,1004.64,6059.0
50415,4.0,2.0,1525.0,286881.0,1956.0,3469.0,6059.0
50416,4.0,2.0,1864.0,394968.0,1958.0,4676.02,6059.0
50417,3.0,2.0,1258.0,75781.0,1955.0,1111.6,6059.0
50418,3.0,1.5,1429.0,316141.0,1952.0,3795.74,6059.0
50419,3.0,2.0,1103.0,262060.0,1960.0,3081.6,6059.0
50420,4.0,2.0,1700.0,462000.0,1962.0,5424.58,6059.0
50421,5.0,2.0,2268.0,77121.0,1955.0,1113.32,6059.0
50422,3.0,2.0,1756.0,590000.0,1956.0,6853.98,6059.0
50423,3.0,2.0,1495.0,187837.0,1980.0,2405.62,6059.0
50424,2.0,1.0,936.0,220122.0,1924.0,2801.66,6059.0
50425,4.0,1.0,1322.0,25685.0,1990.0,761.14,6059.0
50426,4.0,2.0,1652.0,543158.0,1972.0,5957.0,6059.0
50427,2.0,1.0,1041.0,175342.0,1971.0,2155.66,6059.0
50428,4.0,2.0,1375.0,507000.0,1958.0,5583.3,6059.0
50429,5.0,3.0,3044.0,546123.0,1973.0,5915.3,6059.0
50430,3.0,2.0,1684.0,318218.0,1968.0,3632.26,6059.0
50431,3.0,2.0,1633.0,528456.0,1968.0,5805.04,6059.0
50432,3.0,2.0,1633.0,380734.0,1968.0,4206.02,6059.0
50433,3.0,2.0,1344.0,318218.0,1968.0,3684.46,6059.0
50434,3.0,2.0,1633.0,527591.0,1968.0,6157.06,6059.0
50435,3.0,2.0,1536.0,502234.0,1965.0,5952.06,6059.0
50436,4.0,3.0,2462.0,102830.0,1966.0,1447.4,6059.0
50437,3.0,3.0,1970.0,350863.0,1963.0,4145.12,6059.0
50438,4.0,2.0,2162.0,93733.0,1962.0,1384.8,6059.0
50439,3.0,2.0,1696.0,420758.0,1958.0,4895.44,6059.0
50440,3.0,2.5,2112.0,265948.0,1959.0,3233.54,6059.0
50441,4.0,2.0,1895.0,86455.0,1960.0,1306.66,6059.0
50442,4.0,2.5,2232.0,894662.0,1963.0,9181.34,6059.0
50443,4.0,3.5,2717.0,292254.0,1977.0,3515.94,6059.0
50444,4.0,2.0,2368.0,387811.0,1960.0,4616.9,6059.0
50445,3.0,3.0,1976.0,89357.0,1959.0,1337.82,6059.0
50446,3.0,3.0,1976.0,92266.0,1958.0,1369.04,6059.0
50447,4.0,3.0,2814.0,371879.0,1961.0,4224.7,6059.0
50448,4.0,2.0,2094.0,332734.0,1960.0,3820.14,6059.0
50449,4.0,2.0,1572.0,223135.0,1950.0,2849.08,6059.0
50450,3.0,2.0,1468.0,161016.0,1950.0,2107.08,6059.0
50451,4.0,3.0,2812.0,119903.0,1969.0,1665.74,6059.0
50452,4.0,2.5,2584.0,737443.0,1987.0,8043.9,6059.0
50453,3.0,4.0,3525.0,535315.0,1984.0,5805.8,6059.0
50454,5.0,4.5,4133.0,1227000.0,1983.0,13550.54,6059.0
50455,3.0,3.5,3451.0,634964.0,1983.0,7194.96,6059.0
50456,1.0,1.0,768.0,64863.0,1976.0,1016.06,6059.0
50457,2.0,2.5,2460.0,562830.0,1960.0,6420.6,6059.0
50458,3.0,2.0,1488.0,501250.0,1954.0,5735.74,6059.0
50459,4.0,2.0,2008.0,247004.0,1976.0,2826.12,6059.0
50460,4.0,2.5,1820.0,265612.0,1963.0,3018.44,6059.0
50461,4.0,2.5,2326.0,130691.0,1974.0,1624.04,6059.0
50462,4.0,2.0,1632.0,51550.0,1954.0,878.48,6059.0
50463,3.0,2.0,1633.0,234378.0,1969.0,2693.44,6059.0
50464,3.0,2.0,600.0,477146.0,1946.0,5407.76,6059.0
50465,2.0,2.0,1523.0,269032.0,1963.0,3053.78,6059.0
50466,3.0,1.0,1733.0,144892.0,1953.0,1770.82,6059.0
50467,3.0,3.0,2247.0,443011.0,1978.0,4851.84,6059.0
50468,4.0,2.0,1524.0,251100.0,1994.0,2868.46,6059.0
50469,4.0,3.0,2112.0,345473.0,1975.0,3916.14,6059.0
50470,5.0,2.5,2287.0,445635.0,1964.0,4949.1,6059.0
50471,3.0,2.5,1438.0,245546.0,1977.0,2811.06,6059.0
50472,2.0,1.5,1123.0,249868.0,1973.0,2928.08,6059.0
50473,3.0,2.0,1554.0,330948.0,1961.0,3693.68,6059.0
50474,4.0,2.0,2061.0,388227.0,1968.0,4285.66,6059.0
50475,3.0,2.5,1602.0,199289.0,1972.0,2333.0,6059.0
50476,3.0,2.0,1839.0,423354.0,1971.0,4721.04,6059.0
50477,3.0,2.0,1535.0,91043.0,1955.0,1214.28,6059.0
50478,3.0,2.0,1138.0,64866.0,1954.0,943.74,6059.0
50479,3.0,2.0,1313.0,370631.0,1956.0,4103.8,6059.0
50480,3.0,2.0,1631.0,80214.0,1958.0,1102.36,6059.0
50481,3.0,1.5,1344.0,642030.0,1952.0,6981.02,6059.0
50482,2.0,1.0,861.0,438314.0,1947.0,4803.3,6059.0
50483,3.0,1.0,1496.0,79427.0,1922.0,1166.58,6059.0
50484,2.0,2.0,1261.0,58822.0,1952.0,881.28,6059.0
50485,2.0,1.5,1220.0,56674.0,1952.0,859.08,6059.0
50486,4.0,1.5,1551.0,229802.0,1958.0,2648.34,6059.0
50487,4.0,3.0,2172.0,371750.0,1994.0,4115.36,6059.0
50488,3.0,2.0,1250.0,218635.0,1958.0,2640.94,6059.0
50489,5.0,3.0,3154.0,375198.0,1978.0,4223.34,6059.0
50490,4.0,2.0,1916.0,560000.0,1955.0,6060.9,6059.0
50491,3.0,2.0,1269.0,172096.0,1957.0,2051.96,6059.0
50492,3.0,2.0,1255.0,171275.0,1963.0,2115.82,6059.0
50493,3.0,2.0,1518.0,617500.0,1964.0,6655.16,6059.0
50494,4.0,2.0,1591.0,457703.0,1959.0,5003.68,6059.0
50495,3.0,2.0,1202.0,330329.0,1973.0,3795.28,6059.0
50496,4.0,1.5,2364.0,785168.0,1955.0,8460.34,6059.0
50497,4.0,2.0,1449.0,83011.0,1964.0,1203.62,6059.0
50498,4.0,2.0,1502.0,124804.0,1962.0,1635.54,6059.0
50499,4.0,3.0,1925.0,330070.0,1960.0,3684.6,6059.0
50500,3.0,2.5,1933.0,104428.0,1996.0,1424.96,6059.0
50501,4.0,2.5,2218.0,720054.0,1995.0,7715.06,6059.0
50502,5.0,3.0,3259.0,837622.0,1997.0,8675.44,6059.0
50503,3.0,2.5,2225.0,346012.0,1986.0,3849.36,6059.0
50504,4.0,2.5,2577.0,477466.0,1978.0,5280.28,6059.0
50505,4.0,3.0,1925.0,588203.0,1976.0,6352.38,6059.0
50506,4.0,2.0,1641.0,415927.0,1976.0,4644.28,6059.0
50507,3.0,2.0,1771.0,668000.0,1976.0,7177.08,6059.0
50508,4.0,2.5,2250.0,800000.0,1976.0,8541.28,6059.0
50509,4.0,4.5,4477.0,1379352.0,2004.0,14601.18,6059.0
50510,4.0,2.0,1755.0,261806.0,1969.0,3051.44,6059.0
50511,4.0,2.5,2198.0,833000.0,1969.0,8882.34,6059.0
50512,4.0,2.0,1731.0,285332.0,1972.0,3294.58,6059.0
50513,4.0,2.0,2096.0,72980.0,1959.0,1027.6,6059.0
50514,3.0,2.0,1372.0,342402.0,1959.0,3884.4,6059.0
50515,3.0,2.0,1450.0,488909.0,1962.0,5398.54,6059.0
50516,3.0,2.0,1549.0,163229.0,1960.0,1960.32,6059.0
50517,4.0,3.0,2286.0,439283.0,1973.0,4813.32,6059.0
50518,5.0,3.0,3213.0,562753.0,1973.0,6283.16,6059.0
50519,5.0,3.0,3596.0,1000000.0,1973.0,2588.32,6059.0
50520,4.0,3.0,2551.0,131074.0,1972.0,1821.8,6059.0
50521,4.0,3.0,2741.0,131768.0,1972.0,1828.98,6059.0
50522,4.0,3.5,3642.0,714092.0,1974.0,7919.58,6059.0
50523,4.0,3.0,2115.0,470966.0,1965.0,5213.1,6059.0
