,bedroom_count,bath_count,finished_sq_feet,year_built,fips,home_value
40985,4,3.0,3390.0,1988,6059,921625.0
40986,4,4.0,2904.0,1983,6059,926923.0
40987,4,3.0,2580.0,1985,6059,613497.0
40988,4,3.0,2740.0,1979,6059,719344.0
40989,4,3.0,2554.0,1981,6059,932000.0
40990,5,2.5,3204.0,1976,6059,692400.0
40991,3,2.5,1375.0,1973,6059,264198.0
40992,3,2.0,1471.0,1973,6059,352349.0
40993,5,2.5,2320.0,1971,6059,496545.0
40994,4,2.5,2599.0,1972,6059,672903.0
40995,3,2.0,1466.0,1970,6059,55211.0
40996,3,2.0,1990.0,1969,6059,571104.0
40997,5,3.0,2156.0,1965,6059,407031.0
40998,3,2.5,1931.0,1961,6059,79331.0
40999,2,1.0,1323.0,1948,6059,1344931.0
41000,3,3.5,2515.0,1963,6059,963046.0
41001,3,3.0,3172.0,1975,6059,954237.0
41002,4,3.0,2281.0,1965,6059,719085.0
41003,5,3.0,2346.0,1965,6059,369781.0
41004,3,2.5,1449.0,1996,6059,492428.0
41005,3,2.5,1470.0,1980,6059,400489.0
41006,2,1.0,1382.0,1946,6059,436420.0
41007,4,2.5,2160.0,1977,6059,342402.0
41008,4,2.0,1837.0,1976,6059,488028.0
41009,3,2.0,1232.0,1975,6059,286045.0
41010,4,2.0,1480.0,1972,6059,171793.0
41011,4,2.0,1413.0,1970,6059,319491.0
41012,3,2.0,1726.0,1963,6059,335037.0
41013,4,2.0,1705.0,1966,6059,72677.0
41014,4,2.0,2248.0,1964,6059,457599.0
41015,5,3.0,2908.0,1994,6059,771000.0
41016,3,2.0,1779.0,1990,6059,659800.0
41017,4,3.5,3734.0,1997,6059,740056.0
41018,3,2.0,1841.0,1980,6059,313136.0
41019,3,2.0,1379.0,1972,6059,389498.0
41020,4,2.0,1886.0,1971,6059,408974.0
41021,3,2.0,1796.0,1969,6059,76115.0
41022,4,2.0,1644.0,1962,6059,305060.0
41023,3,2.0,1791.0,1964,6059,316505.0
41024,3,3.0,2519.0,1999,6059,663150.0
41025,2,2.5,1927.0,1998,6059,587421.0
41026,3,2.5,2020.0,1996,6059,606065.0
41027,4,2.5,1884.0,1994,6059,428845.0
41028,4,2.5,2216.0,1990,6059,326345.0
41029,2,2.0,1272.0,1985,6059,560000.0
41030,3,2.5,1673.0,1983,6059,620000.0
41031,2,2.5,1673.0,1983,6059,620000.0
41032,3,2.5,1768.0,1976,6059,462398.0
41033,1,1.0,995.0,1986,6059,236132.0
41034,2,1.5,1270.0,1979,6059,228808.0
41035,5,4.0,2998.0,1962,6059,740406.0
41036,3,2.5,1407.0,1972,6059,185693.0
41037,2,1.0,950.0,1972,6059,353000.0
41038,4,2.0,1507.0,1971,6059,481000.0
41039,3,3.0,2833.0,1984,6059,875000.0
41040,4,2.0,1513.0,1968,6059,107888.0
41041,4,2.5,2104.0,1965,6059,268277.0
41042,4,2.5,2094.0,1965,6059,243261.0
41043,3,2.0,1968.0,1965,6059,538322.0
41044,5,3.0,2671.0,1966,6059,98934.0
41045,5,3.0,2167.0,1964,6059,699000.0
41046,2,1.0,705.0,1920,6059,25140.0
41047,3,2.0,1380.0,1955,6059,447000.0
41048,3,1.5,1367.0,1951,6059,50631.0
41049,3,2.0,1269.0,1959,6059,482243.0
41050,4,2.0,1405.0,1968,6059,310302.0
41051,4,2.5,2919.0,1977,6059,495499.0
41052,4,2.0,1574.0,1963,6059,67163.0
41053,2,1.0,1040.0,1940,6059,148751.0
41054,4,2.0,1553.0,1962,6059,507039.0
41055,3,2.5,2114.0,1978,6059,387033.0
41056,3,2.5,1763.0,1975,6059,111552.0
41057,3,2.0,1589.0,1963,6059,72217.0
41058,3,2.0,1089.0,1973,6059,101808.0
41059,4,2.5,1910.0,1971,6059,95179.0
41060,4,3.0,2304.0,1975,6059,126558.0
41061,3,2.5,1325.0,1974,6059,209790.0
41062,3,2.5,2515.0,1972,6059,733000.0
41063,4,2.0,1649.0,1972,6059,87756.0
41064,3,1.5,1137.0,1962,6059,539253.0
41065,3,2.0,1392.0,1964,6059,418049.0
41066,4,2.0,1789.0,1963,6059,170264.0
41067,3,2.0,1557.0,1963,6059,70371.0
41068,4,2.0,1557.0,1963,6059,410613.0
41069,4,2.5,2016.0,1976,6059,160308.0
41070,3,3.0,2752.0,1967,6059,461730.0
41071,3,3.0,2752.0,1967,6059,349613.0
41072,4,3.0,2117.0,1970,6059,357440.0
41073,5,3.0,2760.0,1967,6059,388089.0
41074,4,2.5,2096.0,1967,6059,264100.0
41075,3,2.0,1557.0,1962,6059,70004.0
41076,3,2.0,1456.0,1962,6059,565000.0
41077,4,2.0,1752.0,1970,6059,77032.0
41078,4,2.0,2634.0,1964,6059,233707.0
41079,3,2.0,2155.0,1973,6059,136132.0
41080,6,4.0,3353.0,1966,6059,780000.0
41081,4,3.0,2048.0,1965,6059,612528.0
41082,4,2.5,2367.0,1989,6059,634543.0
41083,4,2.0,1562.0,1974,6059,679000.0
41084,3,1.5,1190.0,1965,6059,340108.0
41085,4,3.0,3807.0,1986,6059,825837.0
41086,4,2.0,1763.0,1964,6059,184853.0
41087,4,3.0,2474.0,1964,6059,116986.0
41088,3,2.0,1682.0,1962,6059,254928.0
41089,3,2.0,1773.0,1965,6059,594271.0
41090,3,3.0,2547.0,1961,6059,775807.0
41091,4,3.0,2325.0,1968,6059,587732.0
41092,5,2.5,2703.0,1976,6059,169415.0
41093,3,3.0,3693.0,1994,6059,1126574.0
41094,5,4.5,4581.0,1997,6059,1753811.0
41095,4,2.5,1901.0,1988,6059,522153.0
41096,4,2.5,1901.0,1988,6059,530519.0
41097,4,2.5,2528.0,1989,6059,996000.0
41098,2,2.0,1212.0,1985,6059,259649.0
41099,4,2.0,2005.0,1963,6059,220669.0
41100,2,2.0,2169.0,1953,6059,1270681.0
41101,4,2.0,1845.0,1963,6059,69850.0
41102,4,3.0,2440.0,1968,6059,614988.0
41103,3,2.0,1765.0,1974,6059,419866.0
41104,4,2.0,1878.0,1976,6059,758010.0
41105,3,2.0,1766.0,1976,6059,282952.0
41106,3,2.0,1973.0,1978,6059,626409.0
41107,4,3.0,2327.0,1980,6059,430232.0
41108,4,2.5,3156.0,1979,6059,926499.0
41109,4,2.0,1882.0,1971,6059,98391.0
41110,5,3.0,2270.0,1967,6059,448054.0
41111,4,1.5,1041.0,1956,6059,49251.0
41112,4,3.0,2724.0,1976,6059,358940.0
41113,3,2.0,1462.0,1973,6059,236011.0
41114,4,2.0,2175.0,1966,6059,396148.0
41115,3,2.0,2477.0,1976,6059,785721.0
41116,2,2.0,1518.0,1968,6059,280198.0
41117,4,2.5,2154.0,1989,6059,563758.0
41118,4,2.0,1999.0,1979,6059,272879.0
41119,4,3.0,2211.0,1977,6059,420684.0
41120,3,3.0,2480.0,1960,6059,816000.0
41121,5,4.0,3784.0,1968,6059,440375.0
41122,5,3.0,1954.0,1962,6059,290598.0
41123,3,2.0,1422.0,1963,6059,330947.0
41124,4,2.0,1434.0,1963,6059,71218.0
41125,3,2.0,1166.0,1963,6059,400708.0
41126,4,2.0,1440.0,1963,6059,349416.0
41127,3,2.0,1242.0,1959,6059,459960.0
41128,4,2.0,1572.0,1972,6059,172100.0
41129,3,2.0,1512.0,1959,6059,370738.0
41130,4,2.0,1281.0,1959,6059,176717.0
41131,2,2.0,1262.0,1956,6059,496000.0
41132,5,3.0,2928.0,1965,6059,742147.0
41133,3,2.0,1561.0,1958,6059,242343.0
41134,2,2.0,1442.0,1954,6059,294059.0
41135,3,2.5,1286.0,1990,6059,175187.0
41136,2,2.5,1008.0,1988,6059,101575.0
41137,3,1.0,1074.0,1927,6059,401000.0
41138,3,3.0,2104.0,1995,6059,530123.0
41139,4,3.0,1964.0,1964,6059,384568.0
41140,4,2.5,2115.0,1965,6059,262432.0
41141,4,2.0,1505.0,1965,6059,312532.0
41142,2,1.0,1032.0,1973,6059,289704.0
41143,2,1.0,830.0,1950,6059,41676.0
41144,2,1.0,847.0,1949,6059,231528.0
41145,4,2.0,1557.0,1955,6059,292354.0
41146,3,2.0,2033.0,1956,6059,77266.0
41147,3,2.0,1662.0,1960,6059,45647.0
41148,3,3.0,3278.0,1955,6059,539611.0
41149,3,2.0,1801.0,1958,6059,449719.0
41150,4,3.0,3127.0,1966,6059,148898.0
41151,3,2.0,1633.0,1979,6059,169068.0
41152,3,2.0,1668.0,1963,6059,319537.0
41153,5,3.0,3010.0,1973,6059,411479.0
41154,2,1.5,1082.0,1976,6059,172701.0
41155,3,2.5,1276.0,1975,6059,87213.0
41156,6,3.0,2882.0,1963,6059,668000.0
41157,5,3.5,3420.0,1965,6059,425909.0
41158,3,2.0,1614.0,1961,6059,736128.0
41159,4,3.0,2454.0,1965,6059,512846.0
41160,4,3.0,2090.0,1962,6059,623962.0
41161,4,2.5,2058.0,1999,6059,537099.0
41162,3,2.0,1815.0,1957,6059,74659.0
41163,5,3.0,4387.0,2005,6059,945960.0
41164,3,2.0,1869.0,1957,6059,102130.0
41165,3,3.0,2879.0,1989,6059,802000.0
41166,5,3.0,2954.0,1965,6059,477558.0
41167,5,4.0,3145.0,1965,6059,609560.0
41168,3,2.0,1718.0,1964,6059,634531.0
41169,5,3.0,2109.0,1972,6059,98472.0
41170,3,2.5,2306.0,1997,6059,748000.0
41171,4,3.0,2357.0,1995,6059,676152.0
41172,3,2.0,1850.0,1998,6059,689675.0
41173,4,3.5,4034.0,1981,6059,610207.0
41174,4,4.5,3904.0,2001,6059,790864.0
41175,2,2.5,1584.0,1974,6059,305360.0
41176,3,2.0,1403.0,1963,6059,558152.0
41177,4,2.0,1375.0,1963,6059,176578.0
41178,3,2.0,1686.0,1955,6059,634429.0
41179,3,2.0,1267.0,1952,6059,77105.0
41180,2,1.0,1726.0,1927,6059,215706.0
41181,3,2.0,1378.0,1921,6059,216082.0
41182,4,3.0,2646.0,1955,6059,647233.0
41184,3,2.0,1288.0,1960,6059,64558.0
41185,5,4.0,2874.0,1974,6059,160009.0
41186,3,2.0,1450.0,1964,6059,583768.0
41187,3,2.0,1597.0,1964,6059,257274.0
41188,3,2.0,1564.0,1959,6059,86680.0
41189,4,2.0,1579.0,1963,6059,79186.0
41190,3,2.0,1840.0,1940,6059,558796.0
41191,4,2.5,3442.0,1962,6059,898798.0
41192,3,2.0,1818.0,1961,6059,72525.0
41193,4,2.5,2697.0,1966,6059,936486.0
41194,3,2.5,1559.0,1972,6059,214364.0
41195,3,2.0,1969.0,1969,6059,142641.0
41196,4,2.5,2052.0,1998,6059,380734.0
41197,5,3.0,2654.0,1999,6059,756655.0
41198,3,2.5,2366.0,1978,6059,413842.0
41199,4,2.5,2520.0,1977,6059,547339.0
41200,3,2.0,1906.0,1979,6059,347629.0
41201,4,2.5,2324.0,1977,6059,208071.0
41202,4,2.5,2324.0,1977,6059,200417.0
41203,4,2.0,1900.0,1976,6059,141403.0
41204,5,3.0,2740.0,1976,6059,232204.0
41205,3,2.0,1906.0,1976,6059,454243.0
41206,3,2.5,1476.0,1973,6059,155226.0
41207,3,2.5,1574.0,1978,6059,264826.0
41208,3,2.5,2080.0,1990,6059,444089.0
41209,3,1.0,1156.0,1945,6059,416000.0
41210,2,1.0,882.0,1957,6059,171074.0
41211,3,1.0,777.0,1920,6059,240941.0
41212,3,3.0,2280.0,2006,6059,567181.0
41213,3,1.0,1536.0,1945,6059,188728.0
41214,3,2.0,1375.0,1948,6059,436126.0
41215,4,2.0,1420.0,1963,6059,511686.0
41216,2,1.0,926.0,1964,6059,212283.0
41217,2,1.5,1230.0,1963,6059,239317.0
41218,3,2.0,1944.0,1961,6059,355656.0
41219,4,2.0,1956.0,1957,6059,451453.0
41220,3,1.5,1180.0,1973,6059,360000.0
41221,4,2.5,1943.0,1973,6059,434297.0
41222,4,3.0,2106.0,1965,6059,373185.0
41223,5,4.0,2955.0,1963,6059,341981.0
41224,3,2.0,1744.0,1969,6059,510000.0
41225,2,1.0,1248.0,1983,6059,352067.0
41226,4,3.0,2445.0,1977,6059,350040.0
41227,3,2.0,1612.0,1973,6059,291151.0
41228,4,2.0,1497.0,1963,6059,384886.0
41229,4,2.0,1497.0,1962,6059,507630.0
41230,3,2.0,1647.0,1955,6059,280435.0
41231,3,2.5,2492.0,1966,6059,667919.0
41232,4,2.5,2088.0,1968,6059,608924.0
41233,5,3.0,3014.0,1977,6059,590746.0
41234,4,2.5,2104.0,1969,6059,102299.0
41235,3,2.0,1633.0,1976,6059,343548.0
41236,3,2.0,1536.0,1957,6059,208759.0
41237,3,1.0,984.0,1958,6059,481000.0
41238,5,3.5,2459.0,1969,6059,169531.0
41239,4,2.5,2447.0,1973,6059,99460.0
41240,4,2.0,1704.0,1966,6059,608000.0
41241,4,3.0,1926.0,1969,6059,554716.0
41242,4,3.0,2080.0,1969,6059,111954.0
41243,3,2.5,1770.0,1967,6059,399331.0
41244,4,2.5,1785.0,1969,6059,79353.0
41245,3,2.0,1545.0,1961,6059,387607.0
41246,3,2.0,1408.0,1967,6059,529869.0
41247,4,2.0,1699.0,1960,6059,232533.0
41248,5,2.0,2264.0,1964,6059,130157.0
41249,3,1.0,960.0,1948,6059,53467.0
41250,5,5.0,4297.0,1990,6059,1118377.0
41251,4,2.0,2096.0,1965,6059,464601.0
41252,5,2.5,2274.0,1965,6059,647729.0
41253,3,2.0,1307.0,1965,6059,490000.0
41254,4,2.0,1743.0,1955,6059,410891.0
41255,4,2.0,1370.0,1955,6059,478357.0
41256,4,2.5,2127.0,1973,6059,186702.0
41257,4,2.5,2020.0,1975,6059,386440.0
41258,4,2.0,2096.0,1965,6059,82786.0
41259,4,2.0,2191.0,1966,6059,434532.0
41260,3,2.0,1688.0,1973,6059,304580.0
41261,4,2.0,1901.0,1969,6059,499312.0
41262,3,2.0,1095.0,1956,6059,58562.0
41263,3,2.0,1267.0,1955,6059,238560.0
41264,2,1.0,1618.0,1954,6059,357890.0
41265,3,2.0,2804.0,1934,6059,505066.0
41266,5,3.0,2512.0,1979,6059,413724.0
41267,4,2.5,2113.0,1976,6059,133519.0
41268,3,2.0,1976.0,1962,6059,237222.0
41269,3,2.0,1618.0,1962,6059,72220.0
41270,4,2.0,1693.0,1962,6059,403858.0
41271,3,2.0,1615.0,1960,6059,473238.0
41272,4,2.0,1833.0,1962,6059,469660.0
41273,4,2.0,2260.0,1961,6059,610165.0
41274,5,2.0,1887.0,1963,6059,486907.0
41275,3,2.0,1309.0,1959,6059,69992.0
41276,3,2.0,1834.0,1963,6059,303514.0
41277,4,2.0,1803.0,1972,6059,489518.0
41278,4,2.5,1856.0,1968,6059,543158.0
41279,5,2.0,1648.0,1965,6059,264856.0
41280,3,1.0,1612.0,1922,6059,354800.0
41281,2,1.0,922.0,1950,6059,173347.0
41282,3,2.0,1361.0,1958,6059,63339.0
41283,3,2.0,1382.0,1958,6059,63564.0
41284,3,2.0,1348.0,1958,6059,219988.0
41285,4,3.5,2210.0,1977,6059,440330.0
41286,3,2.5,1742.0,1976,6059,215244.0
41287,4,2.5,2528.0,1996,6059,403728.0
41288,4,3.5,3349.0,1992,6059,566514.0
41289,5,3.0,2901.0,1994,6059,633261.0
41290,3,3.0,2801.0,1992,6059,560990.0
41291,3,3.0,2801.0,1991,6059,451133.0
41292,4,3.0,2614.0,1994,6059,477373.0
41293,4,2.5,2400.0,1979,6059,295965.0
41294,3,1.5,1126.0,1962,6059,59133.0
41295,4,2.5,2116.0,1965,6059,575022.0
41296,2,1.0,1003.0,1948,6059,500000.0
41297,3,2.0,1406.0,1964,6059,276236.0
41298,5,3.0,2631.0,1968,6059,593375.0
41299,4,3.0,2251.0,1968,6059,306151.0
41300,4,2.5,1748.0,1967,6059,68460.0
41301,3,2.5,1587.0,1967,6059,379269.0
41302,4,2.5,2230.0,1967,6059,287401.0
41303,4,2.0,1988.0,1968,6059,125040.0
41304,4,2.5,1748.0,1968,6059,150744.0
41305,3,2.5,1587.0,1968,6059,390087.0
41306,4,2.0,1995.0,1978,6059,403321.0
41307,4,2.0,1988.0,1970,6059,440515.0
41308,3,2.0,2363.0,1966,6059,463073.0
41309,4,3.0,1980.0,1965,6059,355717.0
41310,4,2.0,1400.0,1971,6059,323126.0
41311,4,2.5,1657.0,1965,6059,725903.0
41312,5,3.0,1983.0,1965,6059,431479.0
41313,4,2.0,1429.0,1963,6059,280995.0
41314,3,2.0,1865.0,1966,6059,477330.0
41315,3,1.5,1242.0,1965,6059,161650.0
41316,3,1.5,1426.0,1965,6059,59049.0
41317,4,2.5,1748.0,1966,6059,481000.0
41318,3,1.5,1426.0,1966,6059,65781.0
41319,5,2.5,2043.0,1965,6059,667000.0
41320,2,1.5,1032.0,1964,6059,172816.0
41321,3,1.5,1049.0,1961,6059,390525.0
41322,4,1.5,1205.0,1963,6059,55718.0
41323,3,1.5,1050.0,1961,6059,238715.0
41324,4,1.5,1248.0,1961,6059,552000.0
41325,3,1.5,1205.0,1962,6059,512000.0
41326,3,1.5,1666.0,1962,6059,543655.0
41327,3,2.0,1278.0,1969,6059,218746.0
41328,5,2.0,1806.0,1968,6059,216994.0
41329,3,2.0,1346.0,1976,6059,185399.0
41330,2,2.0,1151.0,1976,6059,248209.0
41331,3,1.0,1352.0,1959,6059,450000.0
41332,3,1.5,1010.0,1957,6059,488078.0
41333,4,2.0,1464.0,1965,6059,335032.0
41334,2,1.5,1144.0,1973,6059,376000.0
41335,4,2.0,1891.0,1954,6059,146646.0
41336,3,2.0,1536.0,1964,6059,264846.0
41337,4,1.0,1119.0,1954,6059,225242.0
41338,3,1.0,1282.0,1954,6059,145369.0
41339,4,2.0,1112.0,1954,6059,326343.0
41340,3,1.0,977.0,1954,6059,414400.0
41341,3,1.0,936.0,1954,6059,46815.0
41342,4,1.5,1198.0,1954,6059,216653.0
41343,3,2.0,1455.0,1959,6059,452517.0
41344,3,2.0,1120.0,1960,6059,81471.0
41345,3,2.0,1248.0,1974,6059,330697.0
41346,3,2.5,1799.0,1974,6059,456862.0
41347,3,2.5,1435.0,1973,6059,77191.0
41348,4,3.0,2327.0,1973,6059,597047.0
41349,4,2.5,2629.0,1972,6059,131767.0
41350,4,3.0,2358.0,1972,6059,403298.0
41351,3,2.0,1179.0,1971,6059,215140.0
41352,5,3.0,2250.0,1970,6059,156720.0
41353,3,2.0,1398.0,1969,6059,447300.0
41354,4,3.0,1944.0,1969,6059,360397.0
41355,3,2.5,1713.0,1963,6059,380483.0
41356,4,2.0,1484.0,1948,6059,423280.0
41357,3,2.0,2328.0,1951,6059,363533.0
41358,4,2.0,1548.0,1952,6059,251587.0
41359,4,2.0,2594.0,1955,6059,263171.0
41360,3,2.0,1274.0,1955,6059,168380.0
41361,5,3.5,2759.0,1959,6059,490590.0
41362,3,2.0,1667.0,1965,6059,94536.0
41363,4,2.0,1430.0,1964,6059,301887.0
41364,4,3.0,2319.0,1964,6059,482601.0
41365,3,2.5,2289.0,1971,6059,105278.0
41366,4,2.5,2800.0,1971,6059,128551.0
41367,4,2.0,2016.0,1968,6059,594447.0
41368,4,2.5,2748.0,1968,6059,628051.0
41369,3,2.5,2748.0,1967,6059,790355.0
41370,4,2.5,2330.0,1967,6059,109654.0
41371,5,3.0,2581.0,1967,6059,110721.0
41372,5,3.0,3008.0,1966,6059,637829.0
41373,4,2.0,1645.0,1965,6059,78796.0
41374,3,2.0,1312.0,1977,6059,241682.0
41375,4,2.0,1554.0,1964,6059,381862.0
41376,4,2.0,1393.0,1965,6059,461551.0
41377,6,2.0,2170.0,1965,6059,98845.0
41378,3,2.5,1612.0,1978,6059,327673.0
41379,4,3.0,1544.0,1955,6059,266903.0
41380,3,2.5,1691.0,1997,6059,345337.0
41381,4,2.5,2634.0,1974,6059,136738.0
41382,3,3.0,2203.0,1974,6059,662000.0
41383,3,1.5,1456.0,1958,6059,261554.0
41384,3,2.0,1655.0,1955,6059,180929.0
41385,3,2.0,1171.0,1955,6059,50093.0
41386,4,2.0,1934.0,1955,6059,165894.0
41387,4,2.0,2259.0,1958,6059,493383.0
41388,4,2.0,1237.0,1955,6059,211743.0
41389,4,2.0,1237.0,1955,6059,391614.0
41390,4,2.0,1910.0,1957,6059,296554.0
41391,3,2.0,1647.0,1957,6059,65089.0
41392,3,2.0,1627.0,1962,6059,253336.0
41393,3,2.0,1473.0,1962,6059,248300.0
41394,4,2.0,1764.0,1963,6059,343677.0
41395,4,3.5,1480.0,1959,6059,332652.0
41396,3,2.0,1074.0,1955,6059,453608.0
41397,4,3.0,1547.0,1972,6059,328825.0
41398,3,2.0,1514.0,1955,6059,72680.0
41399,4,2.0,1476.0,1963,6059,594915.0
41400,3,2.0,1266.0,1959,6059,481643.0
41401,4,2.0,1326.0,1959,6059,88444.0
41402,4,2.0,1928.0,1959,6059,86965.0
41403,4,2.5,1936.0,1974,6059,363458.0
41404,4,2.5,2116.0,1964,6059,89675.0
41405,4,3.0,2305.0,1964,6059,281393.0
41406,3,2.5,1892.0,1962,6059,671892.0
41407,4,3.0,1858.0,1962,6059,862279.0
41408,3,2.0,1264.0,1922,6059,51956.0
41409,3,2.0,1498.0,1962,6059,68849.0
41410,4,2.0,1342.0,1963,6059,289490.0
41411,3,2.0,1272.0,1946,6059,186243.0
41412,2,1.0,775.0,1948,6059,171191.0
41413,2,2.0,1073.0,1976,6059,109638.0
41414,3,2.0,1143.0,1954,6059,47416.0
41415,3,2.0,1444.0,1977,6059,328150.0
41416,3,3.0,2824.0,1977,6059,476533.0
41417,3,3.0,1547.0,1973,6059,375296.0
41418,4,3.0,1888.0,1972,6059,367584.0
41419,4,3.0,2228.0,1972,6059,363400.0
41420,3,1.0,934.0,1954,6059,229113.0
41421,3,1.5,1446.0,1955,6059,392583.0
41422,3,2.0,1586.0,1963,6059,248180.0
41423,4,3.0,1588.0,1963,6059,173642.0
41424,4,2.5,1548.0,1963,6059,615000.0
41425,5,3.5,2344.0,1954,6059,156287.0
41426,2,2.5,2187.0,1926,6059,293626.0
41427,4,3.0,2060.0,1994,6059,380972.0
41428,2,1.0,822.0,1985,6059,155254.0
41429,2,3.0,1580.0,1978,6059,259611.0
41430,3,3.0,1890.0,1977,6059,905004.0
41431,2,2.5,1488.0,1977,6059,519485.0
41432,3,2.5,2120.0,1972,6059,884200.0
41433,2,3.0,2382.0,1981,6059,429350.0
41434,3,3.0,1710.0,1968,6059,1101893.0
41435,3,2.0,1178.0,1977,6059,1000021.0
41436,5,4.5,5544.0,1991,6059,2004073.0
41437,6,2.0,3543.0,1963,6059,1090613.0
41438,3,4.0,4384.0,1966,6059,771741.0
41439,4,4.0,4894.0,1972,6059,407387.0
41440,4,2.5,2600.0,1965,6059,125993.0
41441,4,2.5,2369.0,1965,6059,195515.0
41442,3,4.0,4509.0,1981,6059,779005.0
41443,5,2.0,2184.0,1962,6059,792238.0
41444,3,2.0,1488.0,1962,6059,317829.0
41445,4,2.0,1479.0,1963,6059,596574.0
41446,3,2.0,1232.0,1963,6059,309112.0
41447,3,2.0,1232.0,1963,6059,641638.0
41448,4,2.5,2940.0,1969,6059,1740519.0
41449,3,3.0,1920.0,1983,6059,427492.0
41450,2,1.5,1314.0,1964,6059,526000.0
41451,4,2.0,1536.0,1973,6059,655347.0
41452,3,2.0,1417.0,1976,6059,302415.0
41453,3,2.0,1511.0,1970,6059,77951.0
41454,4,2.0,1640.0,1969,6059,694431.0
41455,4,2.5,2000.0,1972,6059,761117.0
41456,4,2.5,2593.0,1976,6059,489630.0
41457,4,2.0,1803.0,1974,6059,88065.0
41458,4,2.0,2350.0,1968,6059,731995.0
41459,3,2.0,1200.0,1963,6059,43717.0
41460,4,3.0,2956.0,2003,6059,720625.0
41461,3,1.5,1372.0,1966,6059,477167.0
41462,3,2.0,1191.0,1967,6059,335689.0
41463,5,2.0,2754.0,1964,6059,818356.0
41464,5,2.0,1920.0,1964,6059,97855.0
41465,3,2.0,1352.0,1964,6059,255012.0
41466,4,2.0,1279.0,1963,6059,345805.0
41467,3,2.0,1624.0,1965,6059,85002.0
41468,3,2.5,1880.0,1963,6059,293384.0
41469,4,2.0,1279.0,1962,6059,191634.0
41470,3,2.0,1232.0,1964,6059,525214.0
41471,5,5.0,2760.0,1965,6059,304995.0
41472,4,2.0,1419.0,1963,6059,318525.0
41473,3,2.0,1993.0,1964,6059,599723.0
41474,4,2.5,1814.0,1965,6059,309552.0
41475,4,2.0,1300.0,1967,6059,67997.0
41476,3,2.0,1244.0,1968,6059,297965.0
41477,5,2.0,1864.0,1967,6059,610628.0
41478,4,2.0,2111.0,1974,6059,405897.0
41479,4,3.0,1992.0,1975,6059,528531.0
41480,5,3.0,2604.0,1967,6059,688941.0
41481,5,3.0,1871.0,1971,6059,200695.0
41482,4,2.0,2037.0,1969,6059,712705.0
41483,4,2.5,2272.0,1969,6059,691253.0
41484,4,2.0,1839.0,1970,6059,694981.0
41485,3,2.0,1870.0,1971,6059,301466.0
41486,4,2.5,1826.0,1977,6059,518045.0
41487,4,3.0,2637.0,1976,6059,1025000.0
41488,4,3.0,2637.0,1976,6059,1015250.0
41489,4,2.5,2417.0,1976,6059,166651.0
41490,4,3.0,2637.0,1975,6059,717556.0
41491,3,2.5,2236.0,1975,6059,655162.0
41492,4,3.5,3003.0,1989,6059,779006.0
41493,4,2.5,1844.0,1973,6059,341515.0
41494,4,2.5,1936.0,1973,6059,512228.0
41495,3,2.0,1230.0,1964,6059,612529.0
41496,4,2.0,1292.0,1964,6059,671000.0
41497,4,2.0,1410.0,1969,6059,581186.0
41498,3,2.0,1171.0,1968,6059,205717.0
41499,3,2.0,1171.0,1967,6059,231009.0
41500,4,2.0,2072.0,1966,6059,482044.0
41501,4,2.5,2561.0,1965,6059,150826.0
41502,3,2.0,1230.0,1965,6059,495007.0
41503,5,4.5,3967.0,1996,6059,1363186.0
41504,5,5.5,4038.0,1997,6059,1789321.0
41505,2,2.5,1446.0,1979,6059,535000.0
41506,4,3.0,2699.0,1980,6059,764653.0
41507,4,3.0,2615.0,1976,6059,190930.0
41508,4,3.0,1992.0,1974,6059,620220.0
41509,3,2.0,1242.0,1961,6059,649760.0
41510,2,2.5,1487.0,1985,6059,376870.0
41511,3,1.5,1286.0,1956,6059,606104.0
41512,4,2.5,1841.0,1964,6059,750762.0
41513,4,2.5,2006.0,1977,6059,424252.0
41514,5,2.5,2552.0,1974,6059,159563.0
41515,3,2.0,1418.0,1959,6059,274252.0
41516,3,2.0,1350.0,1973,6059,109645.0
41517,2,2.5,1411.0,1975,6059,493759.0
41518,2,2.0,1214.0,1976,6059,168587.0
41519,4,2.5,2067.0,1981,6059,540975.0
41520,4,2.0,1593.0,1969,6059,353291.0
41521,4,2.0,1446.0,1964,6059,158487.0
41522,3,2.0,1414.0,1971,6059,66093.0
41523,3,2.0,2210.0,1965,6059,274738.0
41524,4,2.5,1528.0,1964,6059,64182.0
41525,4,2.0,1783.0,1964,6059,657374.0
41526,3,2.0,1460.0,1970,6059,241592.0
41527,3,2.0,1676.0,1964,6059,452508.0
41528,3,2.5,1536.0,1971,6059,471167.0
41529,3,2.5,1656.0,1970,6059,261669.0
41530,3,2.5,1536.0,1969,6059,215307.0
41531,4,2.0,2009.0,1972,6059,696204.0
41532,3,2.5,2598.0,1976,6059,903000.0
41533,3,2.0,1409.0,1969,6059,671000.0
41534,3,2.0,1539.0,1968,6059,595152.0
41535,3,2.0,1336.0,1967,6059,321704.0
41536,3,2.5,1260.0,1965,6059,82078.0
41537,2,1.5,1200.0,1965,6059,269829.0
41538,3,1.5,1240.0,1965,6059,423077.0
41539,5,2.5,2195.0,1965,6059,290095.0
41540,4,2.0,1845.0,1964,6059,283515.0
41541,2,1.0,896.0,1963,6059,52392.0
41542,4,2.0,1669.0,1963,6059,84278.0
41543,4,2.5,2599.0,1966,6059,889000.0
